year,Country,terrorist_attacks,terrorist_attack_injuries,terrorist_attack_fatalities
1989,Guatemala,9,1,1
1989,Turkey,12,1,0
1989,Colombia,22,4,4
1989,El Salvador,13,45,12
1989,Peru,29,42,9
1989,Peru,29,42,9
1989,El Salvador,13,45,12
1989,Pakistan,15,80,24
1989,El Salvador,13,45,12
1989,Japan,1,0,0
1989,Belgium,7,5,4
1989,Israel,27,40,24
1989,Netherlands,5,5,0
1989,Turkey,12,1,0
1989,Greece,6,4,0
1989,Belgium,7,5,4
1989,Colombia,22,4,4
1989,Chile,25,1,0
1989,Mexico,1,0,0
1989,Israel,27,40,24
1989,Philippines,9,5,6
1989,Philippines,9,5,6
1989,Belgium,7,5,4
1989,Sri Lanka,6,0,31
1989,Bolivia,4,0,2
1989,Dominican Republic,8,3,1
1989,Italy,8,0,0
1989,Sudan,1,0,3
1989,Guatemala,9,1,1
1989,Dominican Republic,8,3,1
1989,Dominican Republic,8,3,1
1989,Dominican Republic,8,3,1
1989,Dominican Republic,8,3,1
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Peru,29,42,9
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Philippines,9,5,6
1989,Colombia,22,4,4
1989,Peru,29,42,9
1989,Peru,29,42,9
1989,Peru,29,42,9
1989,Guatemala,9,1,1
1989,Ecuador,5,0,0
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Spain,17,0,0
1989,Peru,29,42,9
1989,Pakistan,15,80,24
1989,Chile,25,1,0
1989,Chile,25,1,0
1989,Ecuador,5,0,0
1989,Ecuador,5,0,0
1990,Bolivia,4,1,1
1990,Bolivia,4,1,1
1990,Nicaragua,1,1,2
1990,Venezuela,3,0,1
1990,Spain,11,0,0
1990,Guatemala,4,0,5
1990,Turkey,8,1,3
1990,France,7,0,1
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Spain,11,0,0
1990,Pakistan,4,35,12
1990,Papua-New Guinea,4,3,1
1990,Papua-New Guinea,4,3,1
1990,Papua-New Guinea,4,3,1
1990,Philippines,36,4,15
1990,Uganda,1,1,1
1990,Sudan,1,0,0
1990,Thailand,4,0,0
1990,Egypt,4,20,15
1990,South Africa,2,0,0
1990,Greece,18,5,0
1990,Northern Ireland,2,5,0
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Austria,1,1,0
1990,Guatemala,4,0,5
1990,Colombia,8,0,1
1990,Colombia,8,0,1
1990,Colombia,8,0,1
1990,Colombia,8,0,1
1990,Colombia,8,0,1
1990,Colombia,8,0,1
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Philippines,36,4,15
1990,Turkey,8,1,3
1990,Argentina,9,0,0
1990,Lebanon,8,20,4
1990,Belgium,2,1,1
1990,Cyprus,1,25,1
1990,Guatemala,4,0,5
1990,West Bank/Gaza,3,22,1
1990,Panama,5,27,1
1990,Israel,23,89,14
1990,Turkey,8,1,3
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Honduras,2,10,0
1990,Turkey,8,1,3
1990,Honduras,2,10,0
1990,France,7,0,1
1990,Libya,1,0,0
1990,Lebanon,8,20,4
1990,Greece,18,5,0
1990,Northern Ireland,2,5,0
1990,Peru,26,6,11
1990,Philippines,36,4,15
1990,Lebanon,8,20,4
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Greece,18,5,0
1990,Peru,26,6,11
1990,Israel,23,89,14
1990,Lebanon,8,20,4
1990,Zimbabwe,1,1,0
1990,Laos,1,1,1
1990,Suriname,2,0,1
1990,Switzerland,1,0,1
1990,Afghanistan,2,0,4
1990,Congo (Brazzaville),1,0,0
1990,Jordan,4,10,0
1990,Venezuela,3,0,1
1990,Argentina,9,0,0
1990,Federal Republic of Germany,4,0,1
1990,Philippines,36,4,15
1990,Jordan,4,10,0
1990,Pakistan,4,35,12
1990,"Korea, South",3,0,0
1990,Philippines,36,4,15
1990,Chile,22,13,1
1990,Philippines,36,4,15
1990,Japan,3,0,0
1990,Costa Rica,1,0,0
1990,Israel,23,89,14
1990,Jordan,4,10,0
1990,Turkey,8,1,3
1990,Chile,22,13,1
1990,El Salvador,1,0,0
1990,Poland,4,0,0
1990,Poland,4,0,0
1990,Sweden,6,0,1
1990,Sweden,6,0,1
1990,Sweden,6,0,1
1990,Sweden,6,0,1
1990,Sweden,6,0,1
1990,Netherlands,5,3,2
1990,Greece,18,5,0
1990,Israel,23,89,14
1990,Philippines,36,4,15
1990,Israel,23,89,14
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Philippines,36,4,15
1990,Poland,4,0,0
1990,Federal Republic of Germany,4,0,1
1990,Philippines,36,4,15
1990,Peru,26,6,11
1990,Liberia,1,0,0
1990,Israel,23,89,14
1990,German Democratic Republic,1,0,0
1990,Israel,23,89,14
1990,Spain,11,0,0
1990,Spain,11,0,0
1990,Greece,18,5,0
1990,"Korea, South",3,0,0
1990,Federal Republic of Germany,4,0,1
1990,Federal Republic of Germany,4,0,1
1990,India,1,0,13
1990,Suriname,2,0,1
1990,Israel,23,89,14
1990,Israel,23,89,14
1990,Israel,23,89,14
1990,Israel,23,89,14
1990,Israel,23,89,14
1990,Panama,5,27,1
1990,Panama,5,27,1
1990,Netherlands,5,3,2
1990,Philippines,36,4,15
1990,Greece,18,5,0
1990,Israel,23,89,14
1990,Albania,1,0,0
1990,Philippines,36,4,15
1990,Panama,5,27,1
1990,United Kingdom,2,0,0
1990,Netherlands,5,3,2
1990,Lebanon,8,20,4
1990,Turkey,8,1,3
1990,Spain,11,0,0
1990,Egypt,4,20,15
1990,Somalia,3,0,0
1990,Spain,11,0,0
1990,Netherlands,5,3,2
1990,Netherlands,5,3,2
1990,Somalia,3,0,0
1990,Somalia,3,0,0
1990,Thailand,4,0,0
1990,Peru,26,6,11
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Philippines,36,4,15
1990,Israel,23,89,14
1990,Egypt,4,20,15
1990,Spain,11,0,0
1990,Spain,11,0,0
1990,Lebanon,8,20,4
1990,United Kingdom,2,0,0
1990,Israel,23,89,14
1990,Turkey,8,1,3
1990,Chile,22,13,1
1990,Peru,26,6,11
1990,Turkey,8,1,3
1990,Peru,26,6,11
1990,Philippines,36,4,15
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Philippines,36,4,15
1990,Colombia,8,0,1
1990,Guatemala,4,0,5
1990,Sweden,6,0,1
1990,Spain,11,0,0
1990,Pakistan,4,35,12
1990,Chile,22,13,1
1990,Chile,22,13,1
1990,Israel,23,89,14
1990,Lebanon,8,20,4
1990,Angola,3,0,0
1990,Philippines,36,4,15
1990,United States,2,0,3
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Belgium,2,1,1
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Djibouti,1,15,1
1990,"Korea, South",3,0,0
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,South Africa,2,0,0
1990,Israel,23,89,14
1990,Poland,4,0,0
1990,Chile,22,13,1
1990,Spain,11,0,0
1990,Chile,22,13,1
1990,Israel,23,89,14
1990,Bolivia,4,1,1
1990,Egypt,4,20,15
1990,Italy,1,0,0
1990,Peru,26,6,11
1990,Argentina,9,0,0
1990,Argentina,9,0,0
1990,Peru,26,6,11
1990,Thailand,4,0,0
1990,Peru,26,6,11
1990,Angola,3,0,0
1990,Israel,23,89,14
1990,Argentina,9,0,0
1990,Philippines,36,4,15
1990,Philippines,36,4,15
1990,France,7,0,1
1990,Panama,5,27,1
1990,Philippines,36,4,15
1990,Uruguay,1,0,0
1990,Bulgaria,1,0,0
1990,Jordan,4,10,0
1990,Mexico,1,0,0
1990,Chile,22,13,1
1990,Brazil,1,0,0
1990,Cote d'Ivoire,1,0,1
1990,Chile,22,13,1
1990,Peru,26,6,11
1990,United States,2,0,3
1990,Venezuela,3,0,1
1990,Afghanistan,2,0,4
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Philippines,36,4,15
1990,Thailand,4,0,0
1990,Philippines,36,4,15
1990,Japan,3,0,0
1990,Japan,3,0,0
1990,Spain,11,0,0
1990,Chile,22,13,1
1990,Papua-New Guinea,4,3,1
1990,Philippines,36,4,15
1990,France,7,0,1
1990,Israel,23,89,14
1990,West Bank/Gaza,3,22,1
1990,Morocco,1,0,1
1990,Israel,23,89,14
1990,Lebanon,8,20,4
1990,Peru,26,6,11
1990,Israel,23,89,14
1990,Israel,23,89,14
1990,France,7,0,1
1990,France,7,0,1
1990,Argentina,9,0,0
1990,Argentina,9,0,0
1990,Argentina,9,0,0
1990,Argentina,9,0,0
1990,West Bank/Gaza,3,22,1
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Peru,26,6,11
1990,Bolivia,4,1,1
1990,France,7,0,1
1990,Chile,22,13,1
1990,Greece,18,5,0
1990,Chile,22,13,1
1990,Colombia,8,0,1
1990,Pakistan,4,35,12
1990,Angola,3,0,0
1991,El Salvador,3,1,12
1991,Somalia,3,0,1
1991,Finland,1,0,0
1991,Somalia,3,0,1
1991,Afghanistan,1,0,0
1991,Tunisia,2,0,4
1991,"China, People's Republic of",1,0,0
1991,Panama,4,0,1
1991,Ecuador,7,0,0
1991,Ecuador,7,0,0
1991,Ecuador,7,0,0
1991,Ecuador,7,0,0
1991,Ecuador,7,0,0
1991,Italy,22,7,1
1991,Israel,15,28,21
1991,Jordan,9,0,0
1991,Italy,22,7,1
1991,Chile,33,2,0
1991,France,14,0,3
1991,Egypt,1,0,0
1991,India,13,6,16
1991,Israel,15,28,21
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Italy,22,7,1
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Brazil,4,9,3
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Indonesia,1,0,0
1991,Venezuela,3,0,0
1991,Ecuador,7,0,0
1991,Lebanon,33,12,5
1991,Honduras,2,0,0
1991,Brazil,4,9,3
1991,Pakistan,11,23,8
1991,Pakistan,11,23,8
1991,Philippines,3,44,3
1991,Panama,4,0,1
1991,Brazil,4,9,3
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Turkey,30,13,41
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Federal Republic of Germany,31,23,5
1991,Spain,7,0,0
1991,Lebanon,33,12,5
1991,Australia,3,0,0
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Peru,44,29,31
1991,Guatemala,4,0,1
1991,Algeria,2,0,1
1991,Argentina,4,0,0
1991,Argentina,4,0,0
1991,Jordan,9,0,0
1991,Israel,15,28,21
1991,Peru,44,29,31
1991,Malaysia,3,1,4
1991,Uruguay,1,0,0
1991,Peru,44,29,31
1991,Uganda,1,0,0
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Chile,33,2,0
1991,Turkey,30,13,41
1991,Lebanon,33,12,5
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,France,14,0,3
1991,United States,4,0,2
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Mexico,5,0,0
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Chile,33,2,0
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Yemen,5,0,0
1991,Yemen,5,0,0
1991,Yemen,5,0,0
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Philippines,3,44,3
1991,Jordan,9,0,0
1991,France,14,0,3
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Spain,7,0,0
1991,Peru,44,29,31
1991,Lebanon,33,12,5
1991,Jordan,9,0,0
1991,Lebanon,33,12,5
1991,Chile,33,2,0
1991,Malaysia,3,1,4
1991,Lebanon,33,12,5
1991,Peru,44,29,31
1991,Yemen,5,0,0
1991,Colombia,3,0,1
1991,Cyprus,4,0,0
1991,Yemen,5,0,0
1991,Saudi Arabia,1,2,0
1991,Pakistan,11,23,8
1991,Israel,15,28,21
1991,Austria,2,0,0
1991,Lebanon,33,12,5
1991,Jordan,9,0,0
1991,Greece,33,4,9
1991,Sweden,2,2,0
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Greece,33,4,9
1991,India,13,6,16
1991,Lebanon,33,12,5
1991,Israel,15,28,21
1991,Turkey,30,13,41
1991,Austria,2,0,0
1991,India,13,6,16
1991,Lebanon,33,12,5
1991,Peru,44,29,31
1991,Pakistan,11,23,8
1991,Guatemala,4,0,1
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Federal Republic of Germany,31,23,5
1991,Lebanon,33,12,5
1991,United Arab Emirates,1,0,1
1991,Pakistan,11,23,8
1991,Peru,44,29,31
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Jordan,9,0,0
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Chile,33,2,0
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,Australia,3,0,0
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Iran,4,0,0
1991,Iran,4,0,0
1991,Iran,4,0,0
1991,Jordan,9,0,0
1991,Guatemala,4,0,1
1991,Pakistan,11,23,8
1991,Japan,3,0,1
1991,France,14,0,3
1991,Cyprus,4,0,0
1991,Guatemala,4,0,1
1991,Jordan,9,0,0
1991,Cyprus,4,0,0
1991,Federal Republic of Germany,31,23,5
1991,Venezuela,3,0,0
1991,Tunisia,2,0,4
1991,Lebanon,33,12,5
1991,Turkey,30,13,41
1991,Algeria,2,0,1
1991,Brazil,4,9,3
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,USSR,4,0,1
1991,Latvia,1,0,0
1991,Israel,15,28,21
1991,Greece,33,4,9
1991,Federal Republic of Germany,31,23,5
1991,Turkey,30,13,41
1991,Chile,33,2,0
1991,Israel,15,28,21
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Malaysia,3,1,4
1991,Jordan,9,0,0
1991,Israel,15,28,21
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Federal Republic of Germany,31,23,5
1991,India,13,6,16
1991,Colombia,3,0,1
1991,Federal Republic of Germany,31,23,5
1991,Costa Rica,2,0,0
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Costa Rica,2,0,0
1991,Greece,33,4,9
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Argentina,4,0,0
1991,Bolivia,2,0,0
1991,Turkey,30,13,41
1991,Chile,33,2,0
1991,Northern Ireland,2,0,0
1991,Israel,15,28,21
1991,France,14,0,3
1991,Greece,33,4,9
1991,France,14,0,3
1991,Bulgaria,1,0,0
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,"Korea, South",2,0,0
1991,Panama,4,0,1
1991,Federal Republic of Germany,31,23,5
1991,Somalia,3,0,1
1991,West Bank/Gaza,2,2,1
1991,Spain,7,0,0
1991,Sri Lanka,2,12,14
1991,Federal Republic of Germany,31,23,5
1991,Greece,33,4,9
1991,United States,4,0,2
1991,United States,4,0,2
1991,Peru,44,29,31
1991,Italy,22,7,1
1991,Israel,15,28,21
1991,Peru,44,29,31
1991,Spain,7,0,0
1991,India,13,6,16
1991,Peru,44,29,31
1991,Turkey,30,13,41
1991,Peru,44,29,31
1991,France,14,0,3
1991,Peru,44,29,31
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Peru,44,29,31
1991,Pakistan,11,23,8
1991,Greece,33,4,9
1991,Peru,44,29,31
1991,India,13,6,16
1991,Argentina,4,0,0
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Lebanon,33,12,5
1991,USSR,4,0,1
1991,West Bank/Gaza,2,2,1
1991,Israel,15,28,21
1991,Peru,44,29,31
1991,Pakistan,11,23,8
1991,Honduras,2,0,0
1991,India,13,6,16
1991,Sri Lanka,2,12,14
1991,United States,4,0,2
1991,"Korea, South",2,0,0
1991,Peru,44,29,31
1991,India,13,6,16
1991,Italy,22,7,1
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Italy,22,7,1
1991,Panama,4,0,1
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Peru,44,29,31
1991,France,14,0,3
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Peru,44,29,31
1991,Japan,3,0,1
1991,Belgium,2,0,0
1991,France,14,0,3
1991,Federal Republic of Germany,31,23,5
1991,Belgium,2,0,0
1991,Greece,33,4,9
1991,United Kingdom,3,0,0
1991,United Kingdom,3,0,0
1991,United Kingdom,3,0,0
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Netherlands,2,0,0
1991,Netherlands,2,0,0
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Peru,44,29,31
1991,Federal Republic of Germany,31,23,5
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Greece,33,4,9
1991,Zimbabwe,2,3,0
1991,Turkey,30,13,41
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Chile,33,2,0
1991,Pakistan,11,23,8
1991,Turkey,30,13,41
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Lebanon,33,12,5
1991,Lebanon,33,12,5
1991,France,14,0,3
1991,Sudan,1,0,0
1991,Peru,44,29,31
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Federal Republic of Germany,31,23,5
1991,Philippines,3,44,3
1991,Greece,33,4,9
1991,Mexico,5,0,0
1991,Mexico,5,0,0
1991,Pakistan,11,23,8
1991,Venezuela,3,0,0
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Mexico,5,0,0
1991,Mexico,5,0,0
1991,Italy,22,7,1
1991,Turkey,30,13,41
1991,Romania,1,2,1
1991,France,14,0,3
1991,Italy,22,7,1
1991,Italy,22,7,1
1991,Peru,44,29,31
1991,El Salvador,3,1,12
1991,Iran,4,0,0
1991,Turkey,30,13,41
1991,Ecuador,7,0,0
1991,France,14,0,3
1991,India,13,6,16
1991,Mozambique,1,0,0
1991,India,13,6,16
1991,Zimbabwe,2,3,0
1991,Chile,33,2,0
1991,Chile,33,2,0
1991,Lebanon,33,12,5
1991,Australia,3,0,0
1991,Lebanon,33,12,5
1991,Federal Republic of Germany,31,23,5
1991,Chile,33,2,0
1991,Bolivia,2,0,0
1991,Cyprus,4,0,0
1991,Albania,1,4,0
1991,Israel,15,28,21
1991,Colombia,3,0,1
1991,Israel,15,28,21
1991,Chile,33,2,0
1991,Greece,33,4,9
1991,India,13,6,16
1991,Israel,15,28,21
1991,India,13,6,16
1991,France,14,0,3
1991,Spain,7,0,0
1991,Sweden,2,2,0
1991,Israel,15,28,21
1991,Turkey,30,13,41
1991,Turkey,30,13,41
1991,Lebanon,33,12,5
1991,Spain,7,0,0
1991,Italy,22,7,1
1991,Norway,1,0,0
1991,Lebanon,33,12,5
1991,Turkey,30,13,41
1991,USSR,4,0,1
1991,USSR,4,0,1
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,France,14,0,3
1991,Peru,44,29,31
1991,India,13,6,16
1991,Kuwait,1,0,0
1991,Japan,3,0,1
1991,Pakistan,11,23,8
1991,Northern Ireland,2,0,0
1991,Hungary,2,6,0
1991,El Salvador,3,1,12
1991,Peru,44,29,31
1991,Peru,44,29,31
1991,Spain,7,0,0
1991,Hungary,2,6,0
1991,Federal Republic of Germany,31,23,5
1991,Federal Republic of Germany,31,23,5
1991,Iraq,1,1,0
1991,Cuba,1,0,0
1992,El Salvador,2,1,0
1992,Lebanon,3,0,6
1992,Netherlands,3,0,0
1992,Japan,2,0,0
1992,South Africa,1,0,0
1992,Philippines,5,1,3
1992,Peru,14,13,7
1992,Peru,14,13,7
1992,Greece,2,0,0
1992,Greece,2,0,0
1992,Somalia,3,2,1
1992,Federal Republic of Germany,35,11,9
1992,Colombia,21,5,3
1992,Federal Republic of Germany,35,11,9
1992,Netherlands,3,0,0
1992,Algeria,6,100,9
1992,Colombia,21,5,3
1992,Federal Republic of Germany,35,11,9
1992,Colombia,21,5,3
1992,Peru,14,13,7
1992,Sweden,3,0,0
1992,Israel,11,23,14
1992,Peru,14,13,7
1992,Venezuela,3,0,4
1992,United States,1,0,0
1992,United Kingdom,6,29,1
1992,United Kingdom,6,29,1
1992,Turkey,19,1,5
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,United Kingdom,6,29,1
1992,Peru,14,13,7
1992,India,1,0,15
1992,Zambia,1,0,1
1992,Argentina,3,250,28
1992,Israel,11,23,14
1992,Philippines,5,1,3
1992,Sweden,3,0,0
1992,Sweden,3,0,0
1992,Panama,5,3,1
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Colombia,21,5,3
1992,France,7,0,1
1992,Colombia,21,5,3
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Iran,4,0,0
1992,Colombia,21,5,3
1992,Colombia,21,5,3
1992,Colombia,21,5,3
1992,USSR,2,9,1
1992,Chile,23,3,0
1992,Ethiopia,2,0,1
1992,Federal Republic of Germany,35,11,9
1992,Colombia,21,5,3
1992,Colombia,21,5,3
1992,Ethiopia,2,0,1
1992,Somalia,3,2,1
1992,United Kingdom,6,29,1
1992,Turkey,19,1,5
1992,France,7,0,1
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Afghanistan,2,0,1
1992,Guatemala,2,9,0
1992,United Kingdom,6,29,1
1992,Guatemala,2,9,0
1992,Colombia,21,5,3
1992,Afghanistan,2,0,1
1992,Israel,11,23,14
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,USSR,2,9,1
1992,Kuwait,6,7,0
1992,Israel,11,23,14
1992,Chile,23,3,0
1992,Pakistan,2,1,1
1992,Canada,1,1,0
1992,Nigeria,1,0,0
1992,Israel,11,23,14
1992,Philippines,5,1,3
1992,Venezuela,3,0,4
1992,Colombia,21,5,3
1992,Panama,5,3,1
1992,France,7,0,1
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Yugoslavia,1,1,0
1992,Panama,5,3,1
1992,Colombia,21,5,3
1992,Colombia,21,5,3
1992,Panama,5,3,1
1992,Pakistan,2,1,1
1992,Federal Republic of Germany,35,11,9
1992,Brazil,1,0,0
1992,Colombia,21,5,3
1992,Philippines,5,1,3
1992,Bolivia,3,0,0
1992,United Kingdom,6,29,1
1992,Bolivia,3,0,0
1992,Cambodia,6,6,0
1992,Italy,8,10,0
1992,Italy,8,10,0
1992,Italy,8,10,0
1992,Kuwait,6,7,0
1992,Lebanon,3,0,6
1992,Chile,23,3,0
1992,Spain,5,1,1
1992,Angola,5,0,1
1992,Iraq,10,25,5
1992,Spain,5,1,1
1992,Angola,5,0,1
1992,Estonia,1,0,0
1992,Iraq,10,25,5
1992,Kuwait,6,7,0
1992,Italy,8,10,0
1992,Italy,8,10,0
1992,Turkey,19,1,5
1992,Turkey,19,1,5
1992,Turkey,19,1,5
1992,Kuwait,6,7,0
1992,El Salvador,2,1,0
1992,Angola,5,0,1
1992,Egypt,6,27,1
1992,Chile,23,3,0
1992,Turkey,19,1,5
1992,Philippines,5,1,3
1992,Iraq,10,25,5
1992,Peru,14,13,7
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Peru,14,13,7
1992,Bolivia,3,0,0
1992,Chile,23,3,0
1992,Israel,11,23,14
1992,Algeria,6,100,9
1992,Federal Republic of Germany,35,11,9
1992,Italy,8,10,0
1992,Venezuela,3,0,4
1992,Iraq,10,25,5
1992,Iraq,10,25,5
1992,Federal Republic of Germany,35,11,9
1992,Hungary,1,0,0
1992,Cambodia,6,6,0
1992,Italy,8,10,0
1992,Lebanon,3,0,6
1992,Peru,14,13,7
1992,Angola,5,0,1
1992,Spain,5,1,1
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Iraq,10,25,5
1992,France,7,0,1
1992,France,7,0,1
1992,Algeria,6,100,9
1992,Algeria,6,100,9
1992,Algeria,6,100,9
1992,Federal Republic of Germany,35,11,9
1992,Turkey,19,1,5
1992,Turkey,19,1,5
1992,Somalia,3,2,1
1992,Liberia,3,0,11
1992,Jordan,2,0,1
1992,Federal Republic of Germany,35,11,9
1992,Turkey,19,1,5
1992,Liberia,3,0,11
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Vietnam,1,0,0
1992,Colombia,21,5,3
1992,Turkey,19,1,5
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Panama,5,3,1
1992,France,7,0,1
1992,Israel,11,23,14
1992,Turkey,19,1,5
1992,Turkey,19,1,5
1992,Turkey,19,1,5
1992,Turkey,19,1,5
1992,Costa Rica,1,0,0
1992,Algeria,6,100,9
1992,Czechoslovakia,1,1,0
1992,Sudan,1,0,2
1992,France,7,0,1
1992,Yemen,4,0,2
1992,Poland,1,2,1
1992,Peru,14,13,7
1992,Egypt,6,27,1
1992,Turkey,19,1,5
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Chile,23,3,0
1992,Cuba,1,0,0
1992,Kuwait,6,7,0
1992,Peru,14,13,7
1992,Peru,14,13,7
1992,Iran,4,0,0
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Nicaragua,1,0,0
1992,Iraq,10,25,5
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Federal Republic of Germany,35,11,9
1992,Netherlands,3,0,0
1992,Colombia,21,5,3
